# Name lon lat v_east v_north v_up e_east e_north e_up 
LUKN 120.4351 24.06 0.02777044738662584 -0.004179220538412212 0.0 0.00085 0.00103 0.00326 
MFEN 121.1725 24.0822 0.13467871812942303 -0.03031408022195664 0.0 0.0005 0.0006 0.0019 
MIAO 120.8103 24.5835 0.040113087881676335 -0.021483330760619593 0.0 0.00115 0.00139 0.00439 
MLO2 120.5538 22.9 0.0026215137146552484 -0.00013047506163224034 0.0 0.00072 0.00087 0.00275 
NAAO 121.8102 24.4493 0.0488536945772732 0.07856889369725362 0.0 0.00056 0.00067 0.00213 
NCK1 120.2758 22.9385 0.0035421122761013584 0.0001906934466633973 0.0 0.00052 0.00063 0.00198 
NCUT 121.1855 24.9677 0.018869741619953695 -0.01870845192735471 0.0 0.00038 0.00045 0.00144 
NIPU 121.4121 23.2433 -0.002472032462125495 -0.001383420017135222 0.0 0.00059 0.00071 0.00224 
NSAN 121.3828 24.4282 0.12000665549783696 -0.07987778757712732 0.0 0.00077 0.00093 0.00293 
NSHE 120.8009 24.2258 0.05592022190714791 -0.015401961442244193 0.0 0.00052 0.00063 0.002 
PAN9 119.5637 23.5652 0.007189730550256545 -0.00016236488306011613 0.0 0.00067 0.00081 0.00256 
PAO2 120.9231 24.7079 0.03575830294469611 -0.023986833514134026 0.0 0.00062 0.00074 0.00235 
PEI1 120.1686 23.2938 0.007258401048269219 0.0004985978368414856 0.0 0.00071 0.00085 0.00269 
PLA2 121.0864 24.5788 0.05583548794478909 -0.03663131696190626 0.0 0.00069 0.00084 0.00264 
PNC1 122.0794 25.6275 0.0009104765604581407 -0.00011599960340205633 0.0 0.00049 0.00059 0.00186 
PNL1 120.9705 24.5429 0.05289489955876416 -0.030092844483865365 0.0 0.00059 0.00071 0.00226 
PTDG 120.4652 22.4739 0.0009904707348328881 -0.00021875621356977755 0.0 0.00056 0.00067 0.00213 
PUS2 120.5258 23.9702 0.02985955300541358 -0.0030793519844788727 0.0 0.00048 0.00058 0.00184 
SANL 120.7686 23.6645 0.0236868762657543 0.0012699532715981284 0.0 0.00057 0.00069 0.00217 
SANY 120.7692 24.4136 0.047024519300585314 -0.018988637867323126 0.0 0.0005 0.00061 0.00191 
SANZ 121.5009 25.2608 0.005850030328949641 -0.006427608172342615 0.0 0.00067 0.00081 0.00257 
SFON 121.0102 24.9329 0.021962043243248942 -0.018933276440090293 0.0 0.00066 0.0008 0.00253 
