Lon Lat Los(m) wt E N U
-117.612083 35.894306 0.080183 1.000000 0.637220 -0.112417 0.762439
-117.612083 35.876528 0.116048 1.000000 0.636920 -0.112396 0.762693
-117.612083 35.858750 0.168861 1.000000 0.636636 -0.112378 0.762932
-117.612083 35.840972 0.248977 1.000000 0.636347 -0.112360 0.763176
-117.612083 35.823194 0.316860 1.000000 0.636052 -0.112340 0.763425
-117.612083 35.805417 0.410353 1.000000 0.635773 -0.112323 0.763659
-117.612083 35.787639 -0.686684 1.000000 0.635501 -0.112307 0.763888
-117.612083 35.769861 -0.627850 1.000000 0.635234 -0.112291 0.764113
-117.612083 35.752083 -0.575731 1.000000 0.634967 -0.112276 0.764337
-117.612083 35.734306 -0.605436 1.000000 0.634701 -0.112261 0.764560
-117.612083 35.716528 -0.495601 1.000000 0.634436 -0.112246 0.764782
-117.612083 35.698750 -0.397043 1.000000 0.634174 -0.112232 0.765001
-117.612083 35.680972 -0.338602 1.000000 0.633922 -0.112219 0.765213
-117.612083 35.663194 -0.317954 1.000000 0.633673 -0.112207 0.765420
-117.612083 35.645417 -0.307697 1.000000 0.633400 -0.112190 0.765648
-117.612083 35.627639 -0.285556 1.000000 0.633133 -0.112174 0.765871
-117.612083 35.609861 -0.224095 1.000000 0.632888 -0.112163 0.766076
-117.612083 35.592083 -0.134233 1.000000 0.632654 -0.112153 0.766271
-117.612083 35.574306 -0.079906 1.000000 0.632424 -0.112143 0.766462
-117.612083 35.556528 -0.050781 1.000000 0.632217 -0.112138 0.766633
-117.612083 35.538750 -0.030926 1.000000 0.631990 -0.112129 0.766821
-117.594306 35.912083 0.064398 1.000000 0.636379 -0.112354 0.763150
-117.594306 35.894306 0.077447 1.000000 0.636054 -0.112330 0.763425
-117.594306 35.876528 0.113190 1.000000 0.635734 -0.112305 0.763695
-117.594306 35.858750 0.157071 1.000000 0.635467 -0.112290 0.763919
-117.594306 35.840972 0.219632 1.000000 0.635173 -0.112270 0.764166
-117.594306 35.823194 0.290698 1.000000 0.634842 -0.112244 0.764445
-117.594306 35.805417 0.385472 1.000000 0.634565 -0.112227 0.764678
-117.594306 35.787639 0.446754 1.000000 0.634282 -0.112209 0.764916
-117.594306 35.769861 -0.588619 1.000000 0.634004 -0.112192 0.765148
-117.594306 35.752083 -0.577184 1.000000 0.633729 -0.112175 0.765379
-117.594306 35.734306 -0.598914 1.000000 0.633462 -0.112160 0.765602
-117.594306 35.716528 -0.555520 1.000000 0.633197 -0.112144 0.765823
-117.594306 35.698750 -0.446446 1.000000 0.632940 -0.112131 0.766037
-117.594306 35.680972 -0.372665 1.000000 0.632703 -0.112120 0.766235
-117.594306 35.663194 -0.344874 1.000000 0.632458 -0.112109 0.766439
-117.594306 35.645417 -0.347791 1.000000 0.632173 -0.112090 0.766676
-117.594306 35.627639 -0.334178 1.000000 0.631902 -0.112073 0.766902
-117.594306 35.609861 -0.271892 1.000000 0.631663 -0.112063 0.767101
-117.594306 35.592083 -0.147644 1.000000 0.631435 -0.112054 0.767290
-117.594306 35.574306 -0.101932 1.000000 0.631202 -0.112044 0.767483
-117.594306 35.556528 -0.065876 1.000000 0.630973 -0.112034 0.767673
-117.594306 35.538750 -0.042360 1.000000 0.630698 -0.112017 0.767902
-117.576528 35.912083 0.066169 1.000000 0.635291 -0.112280 0.764067
-117.576528 35.894306 0.080211 1.000000 0.634928 -0.112249 0.764373
-117.576528 35.876528 0.110721 1.000000 0.634563 -0.112216 0.764682
-117.576528 35.858750 0.147087 1.000000 0.634300 -0.112202 0.764902
-117.576528 35.840972 0.199857 1.000000 0.633999 -0.112181 0.765154
-117.576528 35.823194 0.281534 1.000000 0.633678 -0.112156 0.765423
-117.576528 35.805417 0.360144 1.000000 0.633358 -0.112132 0.765692
-117.576528 35.787639 0.417039 1.000000 0.633073 -0.112113 0.765930
-117.576528 35.769861 0.514300 1.000000 0.632774 -0.112092 0.766180
-117.576528 35.752083 0.774633 1.000000 0.632499 -0.112075 0.766410
-117.576528 35.734306 -0.370921 1.000000 0.632222 -0.112058 0.766641
-117.576528 35.716528 -0.528736 1.000000 0.631988 -0.112048 0.766835
-117.576528 35.698750 -0.509993 1.000000 0.631691 -0.112027 0.767083
-117.576528 35.680972 -0.425710 1.000000 0.631431 -0.112012 0.767299
-117.576528 35.663194 -0.397815 1.000000 0.631183 -0.112000 0.767505
-117.576528 35.645417 -0.392592 1.000000 0.630907 -0.111983 0.767735
-117.576528 35.627639 -0.383889 1.000000 0.630653 -0.111969 0.767945
-117.576528 35.609861 -0.283842 1.000000 0.630423 -0.111959 0.768136
-117.576528 35.592083 -0.179237 1.000000 0.630203 -0.111952 0.768317
-117.576528 35.574306 -0.130030 1.000000 0.629966 -0.111941 0.768513
-117.576528 35.556528 -0.087408 1.000000 0.629709 -0.111927 0.768725
-117.576528 35.538750 -0.059664 1.000000 0.629409 -0.111905 0.768974
-117.576528 35.520972 -0.039148 1.000000 0.629098 -0.111881 0.769232
-117.576528 35.503194 -0.022012 1.000000 0.628830 -0.111865 0.769454
-117.558750 35.912083 0.072272 1.000000 0.634202 -0.112206 0.764982
-117.558750 35.894306 0.085996 1.000000 0.633801 -0.112167 0.765320
-117.558750 35.876528 0.108962 1.000000 0.633394 -0.112128 0.765662
-117.558750 35.858750 0.145895 1.000000 0.633122 -0.112111 0.765890
-117.558750 35.840972 0.191899 1.000000 0.632820 -0.112090 0.766143
-117.558750 35.823194 0.249527 1.000000 0.632520 -0.112069 0.766393
-117.558750 35.805417 0.332849 1.000000 0.632153 -0.112036 0.766701
-117.558750 35.787639 0.413734 1.000000 0.631873 -0.112018 0.766935
-117.558750 35.769861 0.580775 1.000000 0.631547 -0.111992 0.767207
-117.558750 35.752083 0.792215 1.000000 0.631275 -0.111975 0.767433
-117.558750 35.734306 0.467163 1.000000 0.630985 -0.111956 0.767674
-117.558750 35.716528 -0.420735 1.000000 0.630783 -0.111951 0.767841
-117.558750 35.698750 -0.486197 1.000000 0.630435 -0.111921 0.768131
-117.558750 35.680972 -0.461548 1.000000 0.630143 -0.111901 0.768374
-117.558750 35.663194 -0.440806 1.000000 0.629885 -0.111887 0.768587
-117.558750 35.645417 -0.463914 1.000000 0.629625 -0.111872 0.768803
-117.558750 35.627639 -0.470639 1.000000 0.629392 -0.111862 0.768994
-117.558750 35.609861 -0.208651 1.000000 0.629171 -0.111854 0.769176
-117.558750 35.592083 -0.193575 1.000000 0.628958 -0.111847 0.769352
-117.558750 35.574306 -0.147696 1.000000 0.628722 -0.111836 0.769546
-117.558750 35.556528 -0.105811 1.000000 0.628439 -0.111817 0.769780
-117.558750 35.538750 -0.071580 1.000000 0.628123 -0.111793 0.770042
-117.558750 35.520972 -0.048115 1.000000 0.627813 -0.111769 0.770298
-117.558750 35.503194 -0.030016 1.000000 0.627549 -0.111753 0.770515
-117.540972 35.912083 0.073504 1.000000 0.632986 -0.112109 0.766003
-117.540972 35.894306 0.088589 1.000000 0.632565 -0.112067 0.766357
-117.540972 35.876528 0.110897 1.000000 0.632213 -0.112036 0.766651
-117.540972 35.858750 0.142688 1.000000 0.631888 -0.112011 0.766923
-117.540972 35.840972 0.187090 1.000000 0.631622 -0.111995 0.767144
-117.540972 35.823194 0.241322 1.000000 0.631288 -0.111968 0.767424
-117.540972 35.805417 0.318751 1.000000 0.630955 -0.111941 0.767701
-117.540972 35.787639 0.416461 1.000000 0.630691 -0.111926 0.767920
-117.540972 35.769861 0.562930 1.000000 0.630342 -0.111895 0.768211
-117.540972 35.752083 0.737902 1.000000 0.630058 -0.111877 0.768447
-117.540972 35.734306 0.887145 1.000000 0.629759 -0.111855 0.768695
-117.540972 35.716528 -0.306526 1.000000 0.629522 -0.111845 0.768891
-117.540972 35.698750 -0.493816 1.000000 0.629192 -0.111818 0.769164
-117.540972 35.680972 -0.507051 1.000000 0.628890 -0.111795 0.769415
-117.540972 35.663194 -0.483758 1.000000 0.628609 -0.111777 0.769647
-117.540972 35.645417 -0.471463 1.000000 0.628352 -0.111763 0.769859
-117.540972 35.627639 -0.198322 1.000000 0.628118 -0.111752 0.770051
-117.540972 35.609861 -0.217093 1.000000 0.627893 -0.111743 0.770236
-117.540972 35.592083 -0.194156 1.000000 0.627674 -0.111735 0.770416
-117.540972 35.574306 -0.152519 1.000000 0.627461 -0.111728 0.770591
-117.540972 35.556528 -0.114108 1.000000 0.627181 -0.111710 0.770821
-117.540972 35.538750 -0.082029 1.000000 0.626846 -0.111681 0.771097
-117.540972 35.520972 -0.053803 1.000000 0.626528 -0.111656 0.771360
-117.540972 35.503194 -0.039384 1.000000 0.626257 -0.111639 0.771582
-117.523194 35.912083 0.073991 1.000000 0.631786 -0.112014 0.767007
-117.523194 35.894306 0.090518 1.000000 0.631373 -0.111973 0.767353
-117.523194 35.876528 0.114851 1.000000 0.631042 -0.111946 0.767628
-117.523194 35.858750 0.140271 1.000000 0.630677 -0.111913 0.767934
-117.523194 35.840972 0.182757 1.000000 0.630401 -0.111896 0.768162
-117.523194 35.823194 0.235244 1.000000 0.630078 -0.111871 0.768432
-117.523194 35.805417 0.311770 1.000000 0.629751 -0.111844 0.768703
-117.523194 35.787639 0.403282 1.000000 0.629478 -0.111827 0.768929
-117.523194 35.769861 0.526432 1.000000 0.629145 -0.111800 0.769205
-117.523194 35.752083 0.673973 1.000000 0.628840 -0.111777 0.769458
-117.523194 35.734306 0.809948 1.000000 0.628536 -0.111755 0.769710
-117.523194 35.716528 0.800854 1.000000 0.628262 -0.111738 0.769936
-117.523194 35.698750 -0.409873 1.000000 0.627951 -0.111714 0.770193
-117.523194 35.680972 -0.445595 1.000000 0.627635 -0.111689 0.770454
-117.523194 35.663194 -0.489838 1.000000 0.627342 -0.111668 0.770696
-117.523194 35.645417 -0.228093 1.000000 0.627081 -0.111653 0.770910
-117.523194 35.627639 -0.203498 1.000000 0.626841 -0.111641 0.771107
-117.523194 35.609861 -0.206804 1.000000 0.626615 -0.111632 0.771293
-117.523194 35.592083 -0.184164 1.000000 0.626402 -0.111625 0.771466
-117.523194 35.574306 -0.151266 1.000000 0.626191 -0.111618 0.771638
-117.523194 35.556528 -0.118852 1.000000 0.625894 -0.111597 0.771882
-117.523194 35.538750 -0.088349 1.000000 0.625554 -0.111567 0.772163
-117.523194 35.520972 -0.062577 1.000000 0.625237 -0.111542 0.772423
-117.523194 35.503194 -0.045546 1.000000 0.624965 -0.111524 0.772646
-117.505417 35.912083 0.075167 1.000000 0.630597 -0.111921 0.767998
-117.505417 35.894306 0.092455 1.000000 0.630212 -0.111885 0.768320
-117.505417 35.876528 0.116071 1.000000 0.629878 -0.111857 0.768598
-117.505417 35.858750 0.141964 1.000000 0.629481 -0.111819 0.768928
-117.505417 35.840972 0.182587 1.000000 0.629163 -0.111794 0.769192
-117.505417 35.823194 0.232588 1.000000 0.628883 -0.111776 0.769423
-117.505417 35.805417 0.302431 1.000000 0.628542 -0.111747 0.769706
-117.505417 35.787639 0.388967 1.000000 0.628243 -0.111725 0.769953
-117.505417 35.769861 0.484536 1.000000 0.627953 -0.111705 0.770193
-117.505417 35.752083 0.598742 1.000000 0.627622 -0.111678 0.770467
-117.505417 35.734306 0.706423 1.000000 0.627313 -0.111654 0.770722
-117.505417 35.716528 0.712321 1.000000 0.627002 -0.111630 0.770978
-117.505417 35.698750 0.661079 1.000000 0.626709 -0.111609 0.771219
-117.505417 35.680972 0.623741 1.000000 0.626378 -0.111582 0.771492
-117.505417 35.663194 -0.140582 1.000000 0.626079 -0.111560 0.771738
-117.505417 35.645417 -0.190344 1.000000 0.625810 -0.111543 0.771958
-117.505417 35.592083 -0.179461 1.000000 0.625139 -0.111516 0.772506
-117.505417 35.574306 -0.153417 1.000000 0.624914 -0.111507 0.772689
-117.505417 35.556528 -0.122699 1.000000 0.624586 -0.111479 0.772959
-117.505417 35.538750 -0.090094 1.000000 0.624249 -0.111450 0.773235
-117.505417 35.520972 -0.066932 1.000000 0.623942 -0.111427 0.773486
-117.505417 35.503194 -0.049213 1.000000 0.623672 -0.111409 0.773706
-117.487639 35.912083 0.075245 1.000000 0.629304 -0.111809 0.769074
-117.487639 35.894306 0.093151 1.000000 0.628969 -0.111781 0.769352
-117.487639 35.876528 0.118131 1.000000 0.628602 -0.111748 0.769657
-117.487639 35.858750 0.143659 1.000000 0.628256 -0.111718 0.769944
-117.487639 35.840972 0.178734 1.000000 0.627943 -0.111694 0.770202
-117.487639 35.823194 0.226122 1.000000 0.627659 -0.111675 0.770437
-117.487639 35.805417 0.289842 1.000000 0.627316 -0.111645 0.770721
-117.487639 35.787639 0.362002 1.000000 0.627033 -0.111627 0.770953
-117.487639 35.769861 0.443316 1.000000 0.626696 -0.111598 0.771231
-117.487639 35.752083 0.533766 1.000000 0.626359 -0.111570 0.771509
-117.487639 35.734306 0.595887 1.000000 0.626035 -0.111543 0.771776
-117.487639 35.716528 0.679238 1.000000 0.625722 -0.111519 0.772034
-117.487639 35.698750 0.697344 1.000000 0.625412 -0.111495 0.772288
-117.487639 35.680972 0.684495 1.000000 0.625114 -0.111473 0.772532
-117.487639 35.663194 0.567932 1.000000 0.624819 -0.111451 0.772774
-117.487639 35.645417 -0.185826 1.000000 0.624536 -0.111432 0.773006
-117.487639 35.592083 -0.184008 1.000000 0.623836 -0.111399 0.773575
-117.487639 35.574306 -0.158719 1.000000 0.623564 -0.111382 0.773797
-117.487639 35.556528 -0.126929 1.000000 0.623250 -0.111357 0.774053
-117.487639 35.538750 -0.094931 1.000000 0.622934 -0.111331 0.774312
-117.487639 35.520972 -0.068730 1.000000 0.622648 -0.111311 0.774544
-117.487639 35.503194 -0.051755 1.000000 0.622384 -0.111294 0.774759
-117.469861 35.912083 0.075449 1.000000 0.627994 -0.111694 0.770161
-117.469861 35.894306 0.095015 1.000000 0.627701 -0.111673 0.770403
-117.469861 35.876528 0.119264 1.000000 0.627344 -0.111642 0.770698
-117.469861 35.858750 0.144488 1.000000 0.627041 -0.111619 0.770948
-117.469861 35.840972 0.175327 1.000000 0.626715 -0.111592 0.771217
-117.469861 35.823194 0.219400 1.000000 0.626401 -0.111568 0.771476
-117.469861 35.805417 0.274712 1.000000 0.626086 -0.111543 0.771735
-117.469861 35.787639 0.338584 1.000000 0.625775 -0.111519 0.771990
-117.469861 35.769861 0.410345 1.000000 0.625428 -0.111489 0.772276
-117.469861 35.752083 0.480786 1.000000 0.625111 -0.111464 0.772536
-117.469861 35.734306 0.556368 1.000000 0.624770 -0.111434 0.772816
-117.469861 35.716528 0.630243 1.000000 0.624451 -0.111408 0.773078
-117.469861 35.698750 0.703787 1.000000 0.624133 -0.111383 0.773338
-117.469861 35.680972 0.683888 1.000000 0.623834 -0.111361 0.773583
-117.469861 35.663194 0.588314 1.000000 0.623541 -0.111339 0.773822
-117.469861 35.645417 -0.163084 1.000000 0.623266 -0.111321 0.774046
-117.469861 35.627639 -0.202865 1.000000 0.623023 -0.111309 0.774243
-117.469861 35.609861 -0.210775 1.000000 0.622777 -0.111295 0.774443
-117.469861 35.592083 -0.196447 1.000000 0.622532 -0.111282 0.774642
-117.469861 35.574306 -0.166295 1.000000 0.622227 -0.111259 0.774890
-117.469861 35.556528 -0.132525 1.000000 0.621926 -0.111236 0.775135
-117.469861 35.538750 -0.098627 1.000000 0.621626 -0.111213 0.775379
-117.469861 35.520972 -0.067944 1.000000 0.621354 -0.111195 0.775600
-117.469861 35.503194 -0.055482 1.000000 0.621094 -0.111179 0.775811
-117.452083 35.912083 0.077012 1.000000 0.626661 -0.111574 0.771263
-117.452083 35.894306 0.095596 1.000000 0.626402 -0.111559 0.771476
-117.452083 35.876528 0.118140 1.000000 0.626107 -0.111538 0.771718
-117.452083 35.858750 0.143103 1.000000 0.625837 -0.111521 0.771940
-117.452083 35.840972 0.172133 1.000000 0.625476 -0.111489 0.772237
-117.452083 35.823194 0.211985 1.000000 0.625101 -0.111453 0.772546
-117.452083 35.805417 0.260482 1.000000 0.624854 -0.111440 0.772748
-117.452083 35.787639 0.314305 1.000000 0.624458 -0.111401 0.773073
-117.452083 35.769861 0.377211 1.000000 0.624147 -0.111377 0.773328
-117.452083 35.752083 0.445589 1.000000 0.623882 -0.111361 0.773544
-117.452083 35.734306 0.510744 1.000000 0.623520 -0.111327 0.773840
-117.452083 35.716528 0.592972 1.000000 0.623191 -0.111300 0.774109
-117.452083 35.698750 0.649717 1.000000 0.622876 -0.111274 0.774367
-117.452083 35.680972 0.642582 1.000000 0.622533 -0.111244 0.774647
-117.452083 35.663194 0.574014 1.000000 0.622242 -0.111223 0.774883
-117.452083 35.645417 0.625336 1.000000 0.622002 -0.111211 0.775078
-117.452083 35.627639 -0.112505 1.000000 0.621751 -0.111197 0.775281
-117.452083 35.609861 -0.187187 1.000000 0.621495 -0.111182 0.775489
-117.452083 35.592083 -0.192741 1.000000 0.621225 -0.111164 0.775708
-117.452083 35.574306 -0.171534 1.000000 0.620907 -0.111138 0.775965
-117.452083 35.556528 -0.134845 1.000000 0.620615 -0.111116 0.776203
-117.452083 35.538750 -0.097734 1.000000 0.620327 -0.111096 0.776435
-117.452083 35.520972 -0.066339 1.000000 0.620059 -0.111078 0.776652
-117.452083 35.503194 -0.054642 1.000000 0.619801 -0.111063 0.776860
-117.434306 35.912083 0.077434 1.000000 0.625317 -0.111452 0.772371
-117.434306 35.894306 0.096233 1.000000 0.624975 -0.111423 0.772652
-117.434306 35.876528 0.117827 1.000000 0.624725 -0.111409 0.772856
-117.434306 35.858750 0.140981 1.000000 0.624470 -0.111395 0.773064
-117.434306 35.840972 0.170193 1.000000 0.624166 -0.111372 0.773313
-117.434306 35.823194 0.201532 1.000000 0.623715 -0.111323 0.773684
-117.434306 35.805417 0.242591 1.000000 0.623543 -0.111323 0.773823
-117.434306 35.787639 0.290296 1.000000 0.623133 -0.111281 0.774158
-117.434306 35.769861 0.342595 1.000000 0.622814 -0.111255 0.774419
-117.434306 35.752083 0.404276 1.000000 0.622559 -0.111241 0.774626
-117.434306 35.734306 0.476281 1.000000 0.622181 -0.111204 0.774935
-117.434306 35.716528 0.542741 1.000000 0.621890 -0.111183 0.775172
-117.434306 35.698750 0.588708 1.000000 0.621565 -0.111156 0.775437
-117.434306 35.680972 0.578031 1.000000 0.621242 -0.111129 0.775699
-117.434306 35.663194 0.567172 1.000000 0.620971 -0.111112 0.775918
-117.434306 35.645417 0.654155 1.000000 0.620739 -0.111101 0.776105
-117.434306 35.627639 -0.188940 1.000000 0.620464 -0.111082 0.776328
-117.434306 35.609861 -0.173349 1.000000 0.620183 -0.111062 0.776555
-117.434306 35.592083 -0.198192 1.000000 0.619899 -0.111042 0.776785
-117.434306 35.574306 -0.160988 1.000000 0.619592 -0.111018 0.777033
-117.434306 35.556528 -0.127291 1.000000 0.619307 -0.110997 0.777263
-117.434306 35.538750 -0.094700 1.000000 0.619030 -0.110978 0.777487
-117.434306 35.520972 -0.068721 1.000000 0.618763 -0.110961 0.777702
-117.434306 35.503194 -0.049933 1.000000 0.618506 -0.110945 0.777908
-117.416528 35.912083 0.076180 1.000000 0.623982 -0.111331 0.773468
-117.416528 35.894306 0.095188 1.000000 0.623571 -0.111290 0.773805
-117.416528 35.876528 0.114777 1.000000 0.623345 -0.111280 0.773988
-117.416528 35.858750 0.136202 1.000000 0.623090 -0.111265 0.774196
-117.416528 35.840972 0.163230 1.000000 0.622813 -0.111247 0.774421
-117.416528 35.823194 0.189718 1.000000 0.622350 -0.111196 0.774801
-117.416528 35.805417 0.225006 1.000000 0.622185 -0.111197 0.774933
-117.416528 35.787639 0.264454 1.000000 0.621799 -0.111159 0.775248
-117.416528 35.769861 0.308765 1.000000 0.621458 -0.111129 0.775525
-117.416528 35.752083 0.365860 1.000000 0.621194 -0.111113 0.775739
-117.416528 35.734306 0.426906 1.000000 0.620827 -0.111078 0.776039
-117.416528 35.716528 0.480012 1.000000 0.620561 -0.111062 0.776253
-117.416528 35.698750 0.509468 1.000000 0.620243 -0.111035 0.776511
-117.416528 35.680972 0.520176 1.000000 0.619943 -0.111012 0.776754
-117.416528 35.663194 0.537248 1.000000 0.619682 -0.110996 0.776965
-117.416528 35.645417 0.591594 1.000000 0.619444 -0.110984 0.777156
-117.416528 35.627639 0.673735 1.000000 0.619163 -0.110964 0.777383
-117.416528 35.609861 -0.169943 1.000000 0.618873 -0.110943 0.777617
-117.416528 35.592083 -0.090918 1.000000 0.618575 -0.110920 0.777857
-117.416528 35.574306 -0.191269 1.000000 0.618281 -0.110898 0.778094
-117.416528 35.556528 -0.114566 1.000000 0.618003 -0.110879 0.778318
-117.416528 35.538750 -0.100300 1.000000 0.617731 -0.110860 0.778536
-117.416528 35.520972 -0.068022 1.000000 0.617469 -0.110843 0.778746
-117.416528 35.503194 -0.043492 1.000000 0.617215 -0.110828 0.778950
-117.398750 35.912083 0.075776 1.000000 0.622671 -0.111214 0.774540
-117.398750 35.894306 0.090801 1.000000 0.622246 -0.111170 0.774888
-117.398750 35.876528 0.109498 1.000000 0.622010 -0.111158 0.775079
-117.398750 35.858750 0.127977 1.000000 0.621723 -0.111138 0.775312
-117.398750 35.840972 0.150352 1.000000 0.621390 -0.111110 0.775583
-117.398750 35.823194 0.173628 1.000000 0.621051 -0.111080 0.775859
-117.398750 35.805417 0.205438 1.000000 0.620751 -0.111057 0.776102
-117.398750 35.787639 0.242128 1.000000 0.620448 -0.111034 0.776348
-117.398750 35.769861 0.279737 1.000000 0.620073 -0.110998 0.776652
-117.398750 35.752083 0.327544 1.000000 0.619768 -0.110974 0.776899
-117.398750 35.734306 0.360683 1.000000 0.619467 -0.110951 0.777143
-117.398750 35.716528 0.403374 1.000000 0.619190 -0.110932 0.777366
-117.398750 35.698750 0.439405 1.000000 0.618914 -0.110913 0.777588
-117.398750 35.680972 0.473135 1.000000 0.618628 -0.110892 0.777819
-117.398750 35.663194 0.492516 1.000000 0.618347 -0.110873 0.778045
-117.398750 35.645417 0.538683 1.000000 0.618084 -0.110856 0.778257
-117.398750 35.627639 0.594969 1.000000 0.617835 -0.110841 0.778456
-117.398750 35.609861 0.612259 1.000000 0.617575 -0.110825 0.778665
-117.398750 35.592083 -0.150172 1.000000 0.617261 -0.110799 0.778917
-117.398750 35.574306 -0.151332 1.000000 0.616982 -0.110780 0.779141
-117.398750 35.556528 -0.175030 1.000000 0.616705 -0.110760 0.779363
-117.398750 35.538750 -0.111223 1.000000 0.616431 -0.110741 0.779583
-117.398750 35.520972 -0.062783 1.000000 0.616179 -0.110726 0.779784
-117.398750 35.503194 -0.037066 1.000000 0.615935 -0.110712 0.779978
-117.380972 35.912083 0.071999 1.000000 0.621302 -0.111086 0.775657
-117.380972 35.894306 0.084546 1.000000 0.620916 -0.111049 0.775971
-117.380972 35.876528 0.100326 1.000000 0.620666 -0.111035 0.776174
-117.380972 35.858750 0.116458 1.000000 0.620333 -0.111006 0.776443
-117.380972 35.840972 0.137034 1.000000 0.620003 -0.110978 0.776712
-117.380972 35.823194 0.159822 1.000000 0.619681 -0.110951 0.776972
-117.380972 35.805417 0.186919 1.000000 0.619372 -0.110927 0.777222
-117.380972 35.787639 0.219966 1.000000 0.619078 -0.110905 0.777459
-117.380972 35.769861 0.246992 1.000000 0.618740 -0.110875 0.777732
-117.380972 35.752083 0.283198 1.000000 0.618441 -0.110852 0.777974
-117.380972 35.734306 0.306163 1.000000 0.618157 -0.110832 0.778202
-117.380972 35.716528 0.326846 1.000000 0.617877 -0.110812 0.778427
-117.380972 35.698750 0.394092 1.000000 0.617603 -0.110793 0.778647
-117.380972 35.680972 0.417359 1.000000 0.617322 -0.110773 0.778873
-117.380972 35.663194 0.440495 1.000000 0.617038 -0.110753 0.779101
-117.380972 35.645417 0.482072 1.000000 0.616764 -0.110734 0.779320
-117.380972 35.627639 0.525444 1.000000 0.616507 -0.110718 0.779526
-117.380972 35.609861 0.572271 1.000000 0.616245 -0.110701 0.779735
-117.380972 35.592083 0.703427 1.000000 0.615953 -0.110679 0.779970
-117.380972 35.574306 0.033291 1.000000 0.615685 -0.110661 0.780183
-117.380972 35.556528 0.024549 1.000000 0.615412 -0.110642 0.780402
-117.380972 35.538750 -0.064378 1.000000 0.615133 -0.110622 0.780624
-117.380972 35.520972 -0.049500 1.000000 0.614890 -0.110609 0.780818
-117.380972 35.503194 -0.024320 1.000000 0.614642 -0.110594 0.781015
-117.363194 36.143194 -0.006707 1.000000 0.623270 -0.111153 0.774066
-117.363194 35.912083 0.064586 1.000000 0.619917 -0.110955 0.776783
-117.363194 35.894306 0.078306 1.000000 0.619584 -0.110926 0.777053
-117.363194 35.876528 0.091761 1.000000 0.619314 -0.110909 0.777270
-117.363194 35.858750 0.107721 1.000000 0.618950 -0.110875 0.777566
-117.363194 35.840972 0.126663 1.000000 0.618635 -0.110849 0.777820
-117.363194 35.823194 0.147621 1.000000 0.618305 -0.110821 0.778086
-117.363194 35.805417 0.172234 1.000000 0.618019 -0.110800 0.778316
-117.363194 35.787639 0.200128 1.000000 0.617717 -0.110776 0.778559
-117.363194 35.769861 0.209621 1.000000 0.617426 -0.110755 0.778793
-117.363194 35.752083 0.252807 1.000000 0.617142 -0.110734 0.779021
-117.363194 35.734306 0.260415 1.000000 0.616861 -0.110714 0.779247
-117.363194 35.716528 0.283640 1.000000 0.616579 -0.110694 0.779472
-117.363194 35.698750 0.339116 1.000000 0.616298 -0.110674 0.779697
-117.363194 35.680972 0.366485 1.000000 0.616017 -0.110654 0.779922
-117.363194 35.663194 0.396877 1.000000 0.615735 -0.110634 0.780148
-117.363194 35.645417 0.424758 1.000000 0.615456 -0.110614 0.780370
-117.363194 35.627639 0.465323 1.000000 0.615181 -0.110595 0.780590
-117.363194 35.609861 0.527508 1.000000 0.614910 -0.110576 0.780806
-117.363194 35.592083 0.639520 1.000000 0.614645 -0.110558 0.781018
-117.363194 35.574306 0.321757 1.000000 0.614390 -0.110543 0.781220
-117.363194 35.556528 0.055327 1.000000 0.614120 -0.110524 0.781435
-117.363194 35.538750 0.011525 1.000000 0.613841 -0.110504 0.781657
-117.363194 35.520972 -0.013005 1.000000 0.613596 -0.110490 0.781851
-117.363194 35.503194 -0.011602 1.000000 0.613340 -0.110474 0.782055
-117.345417 36.143194 -0.008148 1.000000 0.621970 -0.111038 0.775128
-117.345417 35.912083 0.058311 1.000000 0.618541 -0.110825 0.777898
-117.345417 35.894306 0.070410 1.000000 0.618244 -0.110803 0.778137
-117.345417 35.876528 0.083793 1.000000 0.617950 -0.110781 0.778374
-117.345417 35.858750 0.100324 1.000000 0.617620 -0.110752 0.778639
-117.345417 35.840972 0.116007 1.000000 0.617307 -0.110727 0.778892
-117.345417 35.823194 0.133114 1.000000 0.616994 -0.110701 0.779143
-117.345417 35.805417 0.154675 1.000000 0.616703 -0.110679 0.779376
-117.345417 35.787639 0.193636 1.000000 0.616412 -0.110658 0.779609
-117.345417 35.769861 0.200306 1.000000 0.616127 -0.110637 0.779838
-117.345417 35.752083 0.216369 1.000000 0.615844 -0.110616 0.780065
-117.345417 35.734306 0.250942 1.000000 0.615561 -0.110596 0.780291
-117.345417 35.716528 0.258826 1.000000 0.615278 -0.110575 0.780517
-117.345417 35.698750 0.297420 1.000000 0.614995 -0.110555 0.780742
-117.345417 35.680972 0.329400 1.000000 0.614713 -0.110534 0.780968
-117.345417 35.663194 0.364087 1.000000 0.614429 -0.110514 0.781193
-117.345417 35.645417 0.375907 1.000000 0.614148 -0.110493 0.781418
-117.345417 35.627639 0.414079 1.000000 0.613870 -0.110473 0.781639
-117.345417 35.609861 0.470040 1.000000 0.613598 -0.110454 0.781855
-117.345417 35.592083 0.544379 1.000000 0.613339 -0.110438 0.782061
-117.345417 35.574306 0.512084 1.000000 0.613101 -0.110425 0.782249
-117.345417 35.556528 0.129875 1.000000 0.612834 -0.110407 0.782461
