# Name lon lat v_east v_north v_up e_east e_north e_up 
CIRX 241.0627 34.1096 -0.00619460267461281 -0.0003706135287923347 0.00549940845596891 1.0 1.0 1.732 
CIT1 241.8727 34.1367 -0.00960441810736812 -0.0027206635880912336 0.0004267627668371587 1.0 1.0 1.732 
CJMG 242.5755 34.2712 -0.00930734482920509 0.0003436498824322103 0.0041688252124299965 1.0 1.0 1.732 
CJMS 242.5206 34.3138 -0.007405492808790185 -0.0002476655162470028 0.0009522544052752392 1.0 1.0 1.732 
CLAR 242.2912 34.1099 -0.0074765639889652034 -0.00038667695077315625 -0.0009117281339703703 1.0 1.0 1.732 
CLBD 242.689 33.1354 -0.005857735186519384 0.00047217800689472195 0.004278020787657723 1.0 1.0 1.732 
CMP9 241.58859999999999 34.3532 -0.006844528384005395 -0.0016285237092809003 -0.009091250375841126 1.0 1.0 1.732 
CNPP 242.3911 33.8576 -0.005949203462876725 -0.0019583444381299367 0.00030336045570400266 1.0 1.0 1.732 
COPR 240.1205 34.4149 -0.006407821033819816 0.00018844571593777985 -0.0026802103207604613 1.0 1.0 1.732 
CPBN 242.42700000000002 35.0717 -0.0070568866246414385 -0.006172871695364214 -0.002052091987719617 1.0 1.0 1.732 
CRBT 239.2492 35.7916 -0.004513080674074963 0.0011521847929904982 0.005633196445678819 1.0 1.0 1.732 
CRCN 240.43200000000002 36.114 -0.0032778523127607413 -0.0003958901621348887 0.006470138631877797 1.0 1.0 1.732 
CRFP 242.90030000000002 34.0391 -0.004638946950336276 -6.346687825793673e-05 0.0020459568550324583 1.0 1.0 1.732 
CRGG 240.27519999999998 35.2421 -0.0018145905558679242 0.0034379330209405048 0.0034906213766146728 1.0 1.0 1.732 
CRHS 241.72719999999998 33.8235 -0.009477295100638706 -0.008533903143439856 0.00709344428723329 1.0 1.0 1.732 
CRRS 244.265 33.0698 -0.006269611703384689 0.001698529871337678 0.00010760879964209254 1.0 1.0 1.732 
CRU1 240.21519999999998 34.0293 -0.005543208413741277 0.0005900983649522323 0.0004866641489869809 1.0 1.0 1.732 
CSCI 240.961 34.1684 -0.004892663470576325 0.001094234177843162 -0.0011839014869143645 1.0 1.0 1.732 
CSDH 241.7433 33.8615 -0.004255223569813702 -0.0018481150263670327 0.01009198895965737 1.0 1.0 1.732 
CSST 240.6288 34.4081 -0.005115408451815465 0.0004167432465985543 0.0021048981955246564 1.0 1.0 1.732 
CTDM 241.3868 34.5165 -0.0044745716220568575 -0.0008269703542508238 0.006500903340443312 1.0 1.0 1.732 
CTMS 243.62959999999998 34.1241 -0.004952093245968262 0.0018879902848419144 -0.008333223528796077 1.0 1.0 1.732 
CUHS 240.3261 34.9426 -0.005939588405629219 0.0012797699004089072 -0.0001429944826122772 1.0 1.0 1.732 
CVHS 242.0983 34.082 -0.007291794312903808 -0.0020467914919646 -0.0038087586006326636 1.0 1.0 1.732 
DAM2 241.60309999999998 34.3348 -0.0050433532767825895 -0.0038523884607179373 -0.008678871611131275 1.0 1.0 1.732 
DAM3 241.60250000000002 34.334 -0.00475206856753657 0.0002453430956172011 -0.007726459624450087 1.0 1.0 1.732 
DDMN 241.0188 37.7442 -0.005796923433159736 0.0020699819415934857 0.002191579798075759 1.0 1.0 1.732 
DHLG 244.212 33.3898 -0.007380102790252388 0.0019441584118995337 -0.010849328977474329 1.0 1.0 1.732 
DLNO 240.7569 35.75 -0.002608105548489316 0.0011168777754452107 -0.0005069874778351798 1.0 1.0 1.732 
DLUZ 242.6928 33.4306 -0.003379654748800675 -0.0001996488607527722 -0.0001766582938713486 1.0 1.0 1.732 
DOND 240.3099 37.2643 -0.0058423298206643475 0.001045764425243672 0.008537905083591502 1.0 1.0 1.732 
DONO 240.982 36.6925 -0.005617975156813489 0.0016084656721053136 0.004845026061348676 1.0 1.0 1.732 
DS13 243.20850000000002 35.2478 -0.009554818797224375 0.0010471911928361074 -0.002544139415150461 1.0 1.0 1.732 
DSME 242.7505 33.0365 -0.008627132568325773 -2.5263037314550516e-05 0.0024076072247057605 1.0 1.0 1.732 
DSSC 243.28789999999998 33.7333 -0.005771617235744933 0.0016700859897057618 0.002048139757103179 1.0 1.0 1.732 
DTPG 242.1541 35.2675 -0.006207567047415583 -0.005622698107646991 -0.0031922150369813867 1.0 1.0 1.732 
DYH2 241.8725 33.9383 -0.005572985234964623 -0.002565110110556369 0.002761096870356042 1.0 1.0 1.732 
ECFS 242.5883 33.6477 -0.006285846909577387 0.0007984032667130523 0.0008863134556416671 1.0 1.0 1.732 
EDPP 241.1696 34.9462 -0.0035010419969005798 -0.0006756684638652196 -0.0031802043516245457 1.0 1.0 1.732 
ELLY 241.8712 33.5835 -0.008553393246546208 -0.019811059891516453 -0.012724206068829872 1.0 1.0 1.732 
ELSC 241.79160000000002 34.0297 -0.005918307534500229 -0.001294900280795411 0.0008892212026157427 1.0 1.0 1.732 
ELSG 242.574 33.6491 -0.00633153748937504 -4.2199417016348245e-05 1.8199463549905485e-05 1.0 1.0 1.732 
EOCG 240.2302 34.4508 -0.006144408356234323 0.0017493021678089314 0.004729529656222156 1.0 1.0 1.732 
ERRG 244.1773 33.1164 -0.007155727720728707 -0.0004594607295361372 0.00025512153861665743 1.0 1.0 1.732 
EWPP 242.4744 34.1042 -0.0054255851279889555 -0.003335006299523579 -0.0037683725127597226 1.0 1.0 1.732 
FCTF 241.55790000000002 34.0666 -0.03231554316648911 -0.07014495633345542 0.011839700222826021 1.0 1.0 1.732 
FGST 239.9906 34.733 -0.0017648445921634582 0.00022151807517210831 -0.003021311917403237 1.0 1.0 1.732 
FHOG 243.0641 34.0935 -0.007754239648079908 -0.0011113587966673803 -0.004827139592721954 1.0 1.0 1.732 
FMTP 241.10590000000002 34.4099 -0.005628701676030055 -0.0006339634264261487 -0.0009725056540167867 1.0 1.0 1.732 
FMVT 241.11599999999999 34.3563 -0.0061280325627819585 -0.0002097496827003758 0.001719229678384814 1.0 1.0 1.732 
FVPK 242.0643 33.6623 -0.0074566100023891625 0.0009008999949177317 -0.002093864000307817 1.0 1.0 1.732 
FZHS 241.10660000000001 34.8002 -0.00411197307774286 0.0016948486753835521 0.00818079361106476 1.0 1.0 1.732 
GHRP 242.6021 34.2039 -0.0065504756735053245 0.0007706390045112725 -0.0028088138676914654 1.0 1.0 1.732 
GISA 242.7817 34.0693 -0.004709467798347056 -0.00025048394675359666 0.009092787247177912 1.0 1.0 1.732 
GLRS 244.4786 33.2748 -0.006132897483592255 -0.00017231728321328698 0.001857329009772501 1.0 1.0 1.732 
GMAG 243.6174 34.2914 -0.005439081443963285 -0.0003942609039544018 0.0007176948823446112 1.0 1.0 1.732 
GMPK 245.17270000000002 33.0511 -0.005142513728059965 0.0005081290682320394 -0.0018137155534282258 1.0 1.0 1.732 
GMRC 244.3398 34.784 -0.007966196896551182 0.0015061826947096058 0.0013515791446689724 1.0 1.0 1.732 
GNPS 245.8106 34.3086 -0.007359944776886068 -0.0001372773301805903 -0.0020721399493417864 1.0 1.0 1.732 
GOL2 243.1107 35.4252 -0.011545442836939954 0.0001642801433272877 0.0008284282147313742 1.0 1.0 1.732 
GR8R 239.58429999999998 36.399 -0.003066509474952834 0.0010796088673105991 0.0020523991968113015 1.0 1.0 1.732 
HAR7 242.70080000000002 35.0115 -0.00712807305783593 -0.004421783489423469 -0.0012084694572094736 1.0 1.0 1.732 
HBCO 241.7142 33.7836 -0.004250259022479396 -0.000980818282626022 0.00335103385701185 1.0 1.0 1.732 
HCMN 243.56990000000002 34.7548 -0.007491171010901099 0.0008945536237942274 0.005931786994031997 1.0 1.0 1.732 
HELB 240.977 36.6788 -0.003906252931662445 0.00031414246827738454 -0.0040511089437003265 1.0 1.0 1.732 
HIVI 242.2005 34.7599 -0.006405993928808277 -0.0028791392508606684 -0.0075903329804642185 1.0 1.0 1.732 
HMTG 242.9985 33.7081 -0.005632213579006574 0.0013625542471895251 -0.0017278362670093018 1.0 1.0 1.732 
HNPS 244.3647 33.705 -0.006434540312298337 -0.0002285305261388184 -0.0010893147680435561 1.0 1.0 1.732 
HOGS 239.5205 35.8667 -0.005119190813516642 0.0009069072315630218 0.005587563856204688 1.0 1.0 1.732 
HOL3 242.1549 34.4582 -0.007811543515470188 0.0005515347596405876 0.006417765444815529 1.0 1.0 1.732 
HOTK 241.1787 37.6586 -0.005829872988053659 0.0007913027771674246 0.006173406916097798 1.0 1.0 1.732 
HUNT 239.5976 35.8808 -0.0032554076471327216 0.0017027686046359274 0.002591268162684281 1.0 1.0 1.732 
HVYS 240.8125 34.4412 -0.005438334241990091 0.001136075194328168 0.0024497878583207323 1.0 1.0 1.732 
I40A 244.08859999999999 34.7273 -0.005802956023089281 0.0006110494672399084 -0.008907746253501124 1.0 1.0 1.732 
IDOG 243.7785 33.7968 -0.006515206900410404 0.0023649304205685317 0.0023793423887944008 1.0 1.0 1.732 
IDQG 243.761 33.768 -0.005185131503170561 -0.00034931056083464546 -0.0013647249877709842 1.0 1.0 1.732 
IMPS 244.8549 34.1576 -0.004873478287151962 0.0018116396943478154 -0.0015327273123560646 1.0 1.0 1.732 
ISLK 241.5257 35.6623 -0.0014308695655172593 -0.001972383496406217 0.014720269389453967 1.0 1.0 1.732 
JLN5 239.1671 35.8732 -0.0049806997807272865 0.002645597647391584 0.005620341958951648 1.0 1.0 1.732 
JNHG 242.0446 34.4491 -0.004094096528943787 -0.0007731843502682047 -0.0032223835471892623 1.0 1.0 1.732 
JPLM 241.8268 34.2048 -0.004573689115796365 -0.000516456726773167 -0.002030976101291598 1.0 1.0 1.732 
KBRC 240.9918 34.3985 -0.004575975522024732 0.00010064955981318275 -0.006441955265002067 1.0 1.0 1.732 
KGMN 245.9976 35.2311 -0.008085119697289558 -0.0016617978046450106 0.000477306470441773 1.0 1.0 1.732 
KING 245.95850000000002 35.1974 -0.008025705532691036 0.0003484531695549353 -0.004531959596902072 1.0 1.0 1.732 
KNOL 241.0208 37.6591 -0.005554106088258009 0.0008061017741416226 -0.003908498255272994 1.0 1.0 1.732 
KRAC 241.11950000000002 37.7133 -0.005284511110955961 0.00028624474678830823 0.004695190651457151 1.0 1.0 1.732 
KYVW 243.82659999999998 33.9254 -0.004907830535444841 0.0010981965021393224 0.0032255823757542912 1.0 1.0 1.732 
LAND 239.5267 35.8998 -0.005095380171256863 0.0016545020016443229 0.007123082686215637 1.0 1.0 1.732 
LAPC 241.4253 34.1819 -0.005665843665682156 0.0005812285304825533 0.00428357055443905 1.0 1.0 1.732 
LBC1 241.8628 33.8321 -0.009988377882446189 -0.00308682947735931 0.012971017756058254 1.0 1.0 1.732 
LBC2 241.8268 33.7916 -0.006521233058918926 0.0004135379821506814 -0.0019870328682312214 1.0 1.0 1.732 
LDES 243.5672 34.2673 -0.004156033822084628 -0.002051885196885088 -0.0026942509021321394 1.0 1.0 1.732 
LEMA 240.2176 36.292 -0.005423456103366938 0.000661445542993002 0.00595234311858493 1.0 1.0 1.732 
LFRS 241.5872 34.0951 -0.005243978894401795 -0.0010110887746119825 0.0013336458311619785 1.0 1.0 1.732 
LGWD 242.2355 33.6406 -0.006966081636959659 -0.0015042347837487605 0.0006858133161659237 1.0 1.0 1.732 
LINC 240.9827 37.6372 -0.0062060810679783335 0.0015820816989593459 0.003334717210177059 1.0 1.0 1.732 
LINJ 241.86079999999998 34.662 -0.005122215179456491 -0.0029820313705067516 0.006807825639173977 1.0 1.0 1.732 
LJRN 241.1323 34.8075 -0.005863931128436603 0.0019048881034755753 0.001130737421732775 1.0 1.0 1.732 
LKHG 243.2412 33.236 -0.004133218592254066 0.0007076529277779712 -0.008782673204491448 1.0 1.0 1.732 
LL01 242.16500000000002 34.4855 -0.007103295919266338 -0.000739347603803054 0.007613939682848996 1.0 1.0 1.732 
LLAS 242.1621 34.586 -0.006750435249922286 -0.0014622936633345504 0.0021479681920977935 1.0 1.0 1.732 
LMHG 242.6087 33.7442 -0.007344083670695153 0.0013674187373619315 -0.01491775312720698 1.0 1.0 1.732 
LNMT 243.06029999999998 35.0902 -0.006919321940648195 -0.0007757724334116851 0.0033970997269139012 1.0 1.0 1.732 
LOMP 239.5534 34.6909 -0.005855186218947994 0.0004027674782386782 0.0024262282353939243 1.0 1.0 1.732 
LORS 242.2459 34.1333 -0.006370183382554794 -0.0018943747986666067 0.003189346998113772 1.0 1.0 1.732 
LOWS 239.4057 35.8287 -0.004150885627496053 -0.00024614762080750187 0.004729418707221957 1.0 1.0 1.732 
LPHS 242.0433 34.0268 -0.008495204294206058 0.0001647742766934376 0.001499062636968338 1.0 1.0 1.732 
LRRG 241.97 34.5271 -0.006535406924189064 -0.0036948745015753905 -0.0064317259939474436 1.0 1.0 1.732 
LVMS 240.8963 34.7336 -0.0066538771685239065 0.0012291884870555682 0.0007681899239023033 1.0 1.0 1.732 
MASW 239.55689999999998 35.8326 -0.003617627721962968 -0.0005500374450158373 -0.000995259855530632 1.0 1.0 1.732 
MAT2 242.5633 33.8568 -0.004361234573429703 -0.0009824874870682041 0.002333900594743428 1.0 1.0 1.732 
MERC 244.02100000000002 36.6325 -0.0056051143450570355 0.000946181422015813 -0.0036891823394259327 1.0 1.0 1.732 
MHMS 241.7559 33.9391 -0.004514516866831361 0.00018540178994646325 0.0005261644337871412 1.0 1.0 1.732 
MIDA 239.5412 35.9219 -0.0048541601260210405 0.002013605271635118 0.0009742802699601468 1.0 1.0 1.732 
MINS 240.9391 37.6538 -0.005608831131216789 0.0017695274520644845 0.0023885444733845874 1.0 1.0 1.732 
MJPK 242.4495 33.7145 -0.007104815295954208 -0.0005856096786876052 -0.002099373622984209 1.0 1.0 1.732 
MLFP 242.68200000000002 33.9184 -0.0044932876098520425 -0.0006563250412358959 0.0019213479626903364 1.0 1.0 1.732 
MNMC 239.5659 35.9695 -0.005506968981783342 0.00025167829882488023 -0.0010887858991664998 1.0 1.0 1.732 
MPWD 241.122 34.2955 -0.007348720817929308 -0.00048811415638892524 -0.005643767265748719 1.0 1.0 1.732 
MSOB 242.7899 34.2308 -0.0024746843937658095 0.0030271212402661523 0.02135299290087591 1.0 1.0 1.732 
MTGG 243.3528 33.1992 -0.004207728431106361 0.001972625720178033 0.010833055913603735 1.0 1.0 1.732 
MULN 239.9084 36.5651 -0.003782163155738722 0.0014845695083221578 -0.0005840199198922592 1.0 1.0 1.732 
MUSB 240.69060000000002 37.1699 -0.004944081562640692 0.0010121900750729197 0.006190930428621086 1.0 1.0 1.732 
MVFD 243.47469999999998 33.2109 -0.008646728933935071 4.3116943745732765e-05 -0.0073321723459947264 1.0 1.0 1.732 
MWTP 241.0553 37.6405 -0.005125237478817681 -0.0004930975605563946 -0.0008064465985393672 1.0 1.0 1.732 
NDAP 245.38139999999999 34.7677 -0.0046794104511459576 0.0018786879517887459 0.00274720714281608 1.0 1.0 1.732 
NHRG 240.8587 34.4987 -0.005567547124665304 0.00024090466195771576 0.0032703071741686488 1.0 1.0 1.732 
NOCO 242.43040000000002 33.9197 -0.007237986058404446 -0.0010583158402601616 0.0023214328382354784 1.0 1.0 1.732 
NOPK 241.652 33.9797 -0.005761393158355343 -0.0007916671215758373 0.0007247030296513271 1.0 1.0 1.732 
OAES 243.9323 34.141 -0.0041261630977805375 0.0002601186567091254 0.0005064667327469247 1.0 1.0 1.732 
OCSD 242.6533 33.2407 -0.005378471240486659 0.0008953494364124875 -0.00042846126573096207 1.0 1.0 1.732 
OEOC 242.2559 33.7659 -0.008851339006356101 -0.0007711013824637817 0.0014255258835891634 1.0 1.0 1.732 
ORES 239.72140000000002 34.7391 -0.005385794465607704 0.0009538027510677509 -0.005961066262729509 1.0 1.0 1.732 
ORMT 243.1849 34.6749 -0.0033927938671188523 -0.0008720435309642338 0.0036133567524944494 1.0 1.0 1.732 
OVLS 240.85809999999998 34.3274 -0.006762921866686991 0.0009634106402959708 -0.0032118870037275396 1.0 1.0 1.732 
OZST 240.6466 34.6834 -0.005646784665668965 -0.00012569404632899444 0.0027195459931963124 1.0 1.0 1.732 
P006 245.54309999999998 36.1542 -0.006923581533951952 0.0016918569416028934 -0.003521351542039988 1.0 1.0 1.732 
P056 240.9371 36.0274 -0.003219293149059341 -2.915171790920587e-05 -2.978321953648255e-05 1.0 1.0 1.732 
P091 242.4685 36.6143 -0.0049064258321980265 0.0013842431761792728 -0.004771158259687868 1.0 1.0 1.732 
P092 242.5932 36.8042 -0.005577218463788895 0.0035858136158011204 -0.0018971626726450204 1.0 1.0 1.732 
P093 242.0059 36.606 -0.004679853338881226 0.002956120982149601 -0.0009555635042434031 1.0 1.0 1.732 
P094 242.29579999999999 37.2008 -0.004472250336332183 0.002100953426297289 -0.004367389228437433 1.0 1.0 1.732 
P245 240.2939 37.7131 -0.005617247509525782 0.0003473588843789646 0.00595902298956323 1.0 1.0 1.732 
P280 239.6524 35.5441 -0.004122514403074266 0.0008530348008439928 0.000990056617615387 1.0 1.0 1.732 
P281 239.6105 35.8411 -0.0027054076341822106 0.00042388688646652974 0.0017004759734021858 1.0 1.0 1.732 
P282 239.6548 35.8378 -0.0042317729710040705 -0.0006062553360354887 0.004689342608442819 1.0 1.0 1.732 
P283 239.7147 35.8067 -0.0032451003446343192 0.0005404773341933253 0.0023517191378565686 1.0 1.0 1.732 
P284 239.0932 35.9333 -0.0035573000315555535 0.002584687236565953 -0.0032898160060352115 1.0 1.0 1.732 
P285 239.01850000000002 36.4172 -0.004585776238085681 0.000937789602994596 0.004273584914101889 1.0 1.0 1.732 
P287 239.3022 36.0248 -0.005209126872671503 0.001983938021130209 -0.0012137804266346653 1.0 1.0 1.732 
P288 239.1211 36.1402 -0.002839387584248621 -0.0008086709397673378 0.002616499035134719 1.0 1.0 1.732 
P289 239.25119999999998 36.1068 -0.004320276720320232 0.0008288906469513861 -0.003816305258006747 1.0 1.0 1.732 
P290 239.2717 36.1789 -0.004615939953184949 -0.0006777629973909599 0.00394100778631932 1.0 1.0 1.732 
P291 239.3552 35.9228 -0.0036286151550874272 -0.00022254067887206319 0.007717400732696239 1.0 1.0 1.732 
P292 239.5247 36.0075 -0.005815569421243377 0.0015220667592249163 0.006243943391831827 1.0 1.0 1.732 
P293 239.457 36.0894 -0.003821499981129491 4.0506629801714356e-05 0.0033193702280706395 1.0 1.0 1.732 
P294 239.5601 36.1232 -0.0042156258983603555 0.0019123579655401539 -0.000513263014985866 1.0 1.0 1.732 
P295 239.1576 35.6971 -0.0045346197982677 0.0006285040657678328 -0.00010313246061517472 1.0 1.0 1.732 
P296 239.63639999999998 36.0517 -0.0036052784082439056 0.0038652383864110794 0.011636788013568159 1.0 1.0 1.732 
P297 239.4481 35.9741 -0.003690627323198851 -0.00016817320531603398 0.0009499718590020831 1.0 1.0 1.732 
P298 239.70589999999999 36.0158 -0.0033533729842758226 0.0010324612361707188 0.004586134875634921 1.0 1.0 1.732 
P299 239.2898 36.2568 -0.004461997761607619 -0.0006719079381257553 0.0008104068118054335 1.0 1.0 1.732 
P300 239.723 36.3044 -0.003561240027065251 -0.0005094118754438857 0.004232443137856807 1.0 1.0 1.732 
P301 239.2569 36.8063 -0.004456339413029024 9.803830981527809e-05 0.0038934023006501127 1.0 1.0 1.732 
P302 239.38139999999999 36.6347 -0.00522846386249482 -0.0013294467726249139 0.006547712621671015 1.0 1.0 1.732 
P304 239.64339999999999 36.739 -0.004033496263729403 0.001494215924549285 0.001634770597331958 1.0 1.0 1.732 
P305 239.8032 37.3522 -0.006518395077384861 0.002099591197030823 -0.005954483759094227 1.0 1.0 1.732 
P306 239.3555 37.7952 -0.005823858197517715 0.0016867443118250794 0.000658549290228668 1.0 1.0 1.732 
P307 239.94209999999998 36.9473 -0.006259830029677196 0.002493645761313481 -0.004565069553973023 1.0 1.0 1.732 
P308 240.15980000000002 37.9012 -0.005174578019949168 0.002113724019700296 0.0073436808787761335 1.0 1.0 1.732 
P311 241.4802 37.1776 -0.004496118221458154 0.002064765100115305 -0.001960091242113415 1.0 1.0 1.732 
P463 242.83530000000002 36.0225 -0.0043324981153702 0.008718306244413682 0.0015773743561286748 1.0 1.0 1.732 
P464 242.59 36.159 -0.010012704858748597 -0.007756526367239919 -0.0013912430919338567 1.0 1.0 1.732 
P465 241.86759999999998 36.4668 -0.004066645580771747 0.002827030109175995 0.004294893761927762 1.0 1.0 1.732 
P466 242.2105 36.5312 -0.002315556128707009 0.0013173625785688758 -0.0032543275403683954 1.0 1.0 1.732 
P467 241.9094 36.5702 -0.004420550575937229 0.0021937854950800535 0.0028933750275299706 1.0 1.0 1.732 
P468 241.8816 36.9757 -0.0036866584407220524 0.0029788240120994323 -0.00675781343275756 1.0 1.0 1.732 
P469 242.0642 37.2314 -0.005522523889860601 0.0025833968188246435 0.0005769412165799737 1.0 1.0 1.732 
P470 242.6061 34.4624 -0.0055611771568685135 -0.00358187424679507 -0.0016904981454954743 1.0 1.0 1.732 
P471 242.4591 33.5621 -0.005759784989115263 -0.0011399670915131404 0.0004514710102130758 1.0 1.0 1.732 
P474 242.75130000000001 33.3552 -0.005145823666706178 0.00029737482736879933 -0.0017356720121306998 1.0 1.0 1.732 
P476 242.81029999999998 33.4396 -0.005277262039887014 0.00032909021233102275 -0.004419898330293437 1.0 1.0 1.732 
P477 242.8866 33.5028 -0.00564503865051365 0.0002382741815204828 -0.00890124262736425 1.0 1.0 1.732 
P478 242.9284 33.2357 -0.005916950877414013 0.0007439610817317945 -0.0030216122358391697 1.0 1.0 1.732 
P479 243.21710000000002 33.4933 -0.007574990202091493 -0.000633436102289821 -0.004338714135897606 1.0 1.0 1.732 
P482 243.3286 33.2402 -0.006961665645017033 0.0023110493046947485 0.0031551511815109973 1.0 1.0 1.732 
P483 243.4307 33.0592 -0.0042849374469763985 0.0006040517420840376 0.001765380333001976 1.0 1.0 1.732 
